text,label,source
Watching tv lor... Y she so funny we bluff her 4 wat. Izzit because she thk it's impossible between us?,ham,spam_sms
XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a å£2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only,spam,spam_sms
Dunno lei he neva say...,ham,spam_sms
Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx,ham,spam_sms
I'm on my way home. Went to change batt 4 my watch then go shop a bit lor.,ham,spam_sms
YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.,spam,spam_sms
"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",spam,spam_sms
"Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thank you for everything.",ham,spam_sms
"If i let you do this, i want you in the house by 8am.",ham,spam_sms
"Best line said in Love: . \I will wait till the day I can forget u Or The day u realize that u cannot forget me.\""... Gn""",ham,spam_sms
I will reach before ten morning,ham,spam_sms
Your pussy is perfect!,ham,spam_sms
"Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p",spam,spam_sms
No message..no responce..what happend?,ham,spam_sms
Also where's the piece,ham,spam_sms
"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine \KUDI\""yarasu dhina vaazhthukkal. ..""",ham,spam_sms
Boo. How's things? I'm back at home and a little bored already :-(,ham,spam_sms
First has she gained more than  &lt;#&gt; kg since she took in. Second has she done the blood sugar tests. If she has and its ok and her blood pressure is within normal limits then no worries,ham,spam_sms
PICK UR FONE UP NOW U DUMB?,ham,spam_sms
"Thanks da thangam, i feel very very happy dear. I also miss you da.",ham,spam_sms
"Okey doke. I'm at home, but not dressed cos laying around ill! Speak to you later bout times and stuff. ",ham,spam_sms
I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...,ham,spam_sms
"Babe, I'm back ... Come back to me ...",ham,spam_sms
Well you told others you'd marry them...,ham,spam_sms
Neshanth..tel me who r u?,ham,spam_sms
YO YO YO BYATCH WHASSUP?,ham,spam_sms
Oh... Kay... On sat right?,ham,spam_sms
Hi! This is Roger from CL. How are you?,ham,spam_sms
Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs),spam,spam_sms
Oh oh... Wasted... Den muz chiong on sat n sun liao...,ham,spam_sms
Jesus christ bitch I'm trying to give you drugs answer your fucking phone,ham,spam_sms
Please give it 2  or i will pick it up on Tuesday evening about 8 if that is ok.,ham,spam_sms
I'm meeting Darren...,ham,spam_sms
One of best dialogue in cute reltnship..!! \Wen i Die,ham,spam_sms
"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",ham,spam_sms
Dear where you will be when i reach there,ham,spam_sms
Aww that's the first time u said u missed me without asking if I missed u first. You DO love me! :),ham,spam_sms
Ok... Thanx... Gd nite 2 Ì_ too...,ham,spam_sms
"Come to me right now, Ahmad",ham,spam_sms
Lol please do. Actually send a pic of yourself right now. I wanna see. Pose with a comb and hair dryer or something.,ham,spam_sms
O was not into fps then.,ham,spam_sms
Huh means computational science... Y they like dat one push here n there...,ham,spam_sms
"Could you not read me, my Love ? I answered you",ham,spam_sms
Oh... Lk tt den we take e one tt ends at cine lor... Dun wan yogasana oso can... ,ham,spam_sms
"Madam,regret disturbance.might receive a reference check from DLF Premarica.kindly be informed.Rgds,Rakhesh,Kerala.",ham,spam_sms
SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE,spam,spam_sms
Oic... Then better quickly go bathe n settle down...,ham,spam_sms
Err... Cud do. I'm going to  at 8pm. I haven't got a way to contact him until then.,ham,spam_sms
A bloo bloo bloo I'll miss the first bowl,ham,spam_sms
Lmao but its so fun...,ham,spam_sms
Oh k k:)but he is not a big hitter.anyway good,ham,spam_sms
Hey!!! I almost forgot ... Happy B-day babe ! I love ya!!,ham,spam_sms
Valentines Day Special! Win over å£1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201,spam,spam_sms
Do you think i can move  &lt;#&gt;  in a week,ham,spam_sms
She.s find. I sent you an offline message to know how anjola's now.,ham,spam_sms
Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1,spam,spam_sms
How was txting and driving,ham,spam_sms
That's good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.,ham,spam_sms
Really dun bluff me leh... U sleep early too. Nite...,ham,spam_sms
"Indians r poor but India is not a poor country. Says one of the swiss bank directors. He says that \ &lt;#&gt;  lac crore\"" of Indian money is deposited in swiss banks which can be used for 'taxless' budget for  &lt;#&gt;  yrs. Can give  &lt;#&gt;  crore jobs to all Indians. From any village to Delhi 4 lane roads. Forever free power suply to more than  &lt;#&gt;  social projects. Every citizen can get monthly  &lt;#&gt; /- for  &lt;#&gt;  yrs. No need of World Bank &amp; IMF loan. Think how our money is blocked by rich politicians. We have full rights against corrupt politicians. Itna forward karo ki pura INDIA padhe.g.m.\""""",spam,spam_sms
Uncle boye. I need movies oh. Guide me. Plus you know torrents are not particularly legal here. And the system is slowing down. What should i do. Have a gr8 day. Plus have you started cos i dont meet you online. How was the honey moon.,ham,spam_sms
Oh ya ya. I remember da. .,ham,spam_sms
Btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude,ham,spam_sms
"For ur chance to win å£250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk.",spam,spam_sms
I not busy juz dun wan 2 go so early.. Hee.. ,ham,spam_sms
Rightio. 11.48 it is then. Well arent we all up bright and early this morning.,ham,spam_sms
"Great. I'm in church now, will holla when i get out",ham,spam_sms
Back in brum! Thanks for putting us up and keeping us all and happy. See you soon ,ham,spam_sms
I donno if they are scorable,ham,spam_sms
&lt;#&gt;  great loxahatchee xmas tree burning update: you can totally see stars here,ham,spam_sms
"Yes but i dont care! I need you bad, princess!",ham,spam_sms
"The guy (kadeem) hasn't been selling since the break, I know one other guy but he's paranoid as fuck and doesn't like selling without me there and I can't be up there til late tonight",ham,spam_sms
Tmr then Ì_ brin lar... Aiya later i come n c lar... Mayb Ì_ neva set properly Ì_ got da help sheet wif Ì_...,ham,spam_sms
Do u knw dis no. &lt;#&gt; ?,ham,spam_sms
Then she dun believe wat?,ham,spam_sms
K..give back my thanks.,ham,spam_sms
I know complain num only..bettr directly go to bsnl offc nd apply for it..,ham,spam_sms
Okay. I've seen it. So i should pick it on friday?,ham,spam_sms
How much she payed. Suganya.,ham,spam_sms
Left dessert. U wan me 2 go suntec look 4 u?,ham,spam_sms
"Abeg, make profit. But its a start. Are you using it to get sponsors for the next event?",ham,spam_sms
Onum ela pa. Normal than.,ham,spam_sms
K.k..how is your sister kids?,ham,spam_sms
"Cool, I'll text you when I'm on the way",ham,spam_sms
Nope. Meanwhile she talk say make i greet you.,ham,spam_sms
i cant talk to you now.i will call when i can.dont keep calling.,ham,spam_sms
Anything lar...,ham,spam_sms
"Rose needs water, season needs change, poet needs imagination..My phone needs ur sms and i need ur lovely frndship forever....",ham,spam_sms
"Good afternoon, babe. How goes that day ? Any job prospects yet ? I miss you, my love ... *sighs* ... :-(",ham,spam_sms
They will pick up and drop in car.so no problem..,ham,spam_sms
S.i think he is waste for rr..,ham,spam_sms
He is world famamus....,ham,spam_sms
Is there coming friday is leave for pongal?do you get any news from your work place.,ham,spam_sms
Lol well don't do it without me. We could have a big sale together.,ham,spam_sms
* Am on my way,ham,spam_sms
Eat at old airport road... But now 630 oredi... Got a lot of pple...,ham,spam_sms
"sry can't talk on phone, with parents",ham,spam_sms
Ok lor wat time Ì_ finish?,ham,spam_sms
"Princess, i like to make love  &lt;#&gt;  times per night. Hope thats not a problem!",ham,spam_sms
Mm i am on the way to railway,ham,spam_sms
"I'm done. I'm sorry. I hope your next space gives you everything you want. Remember all the furniture is yours. If i'm not around when you move it, just lock all the locks and leave the key with jenne.",ham,spam_sms
Not yet. Just i'd like to keep in touch and it will be the easiest way to do that from barcelona. By the way how ru and how is the house?,ham,spam_sms
"Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007",spam,spam_sms
"Urgent! call 09066612661 from landline. Your complementary 4* Tenerife Holiday or å£10,000 cash await collection SAE T&Cs PO Box 3 WA14 2PX 150ppm 18+ Sender: Hol Offer",spam,spam_sms
K.:)do it at evening da:)urgent:),ham,spam_sms
Pansy! You've been living in a jungle for two years! Its my driving you should be more worried about!,ham,spam_sms
Mm have some kanji dont eat anything heavy ok,ham,spam_sms
Only if you promise your getting out as SOON as you can. And you'll text me in the morning to let me know you made it in ok.,ham,spam_sms
Lol that's different. I don't go trying to find every real life photo you ever took.,ham,spam_sms
I dont thnk its a wrong calling between us,ham,spam_sms
K ill drink.pa then what doing. I need srs model pls send it to my mail id pa.,ham,spam_sms
Aiyah e rain like quite big leh. If drizzling i can at least run home.,ham,spam_sms
I have 2 docs appointments next week.:/ I'm tired of them shoving stuff up me. Ugh why couldn't I have had a normal body?,ham,spam_sms
Dun b sad.. It's over.. Dun thk abt it already. Concentrate on ur other papers k.,ham,spam_sms
"Greetings me, ! Consider yourself excused.",ham,spam_sms
No drama Pls.i have had enough from you and family while i am struggling in the hot sun in a strange place.No reason why there should be an ego of not going 'IF NOT INVITED' when actually its necessity to go.wait for very serious reppurcussions.,ham,spam_sms
they released another Italian one today and it has a cosign option,ham,spam_sms
"You at mu? You should try to figure out how much money everyone has for gas and alcohol, jay and I are trying to figure out our weed budget",ham,spam_sms
WINNER! As a valued network customer you hvae been selected to receive a å£900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM,spam,spam_sms
HCL chennai requires FRESHERS for voice process.Excellent english needed.Salary upto  &lt;#&gt; .Call Ms.Suman  &lt;#&gt;  for Telephonic interview -via Indyarocks.com,ham,spam_sms
Dai what this da.. Can i send my resume to this id.,ham,spam_sms
"I know where the  &lt;#&gt;  is, I'll be there around 5",ham,spam_sms
Yup i've finished c Ì_ there...,ham,spam_sms
Remember to ask alex about his pizza,ham,spam_sms
No da..today also i forgot..,ham,spam_sms
"Ola would get back to you maybe not today but I ve told him you can be his direct link in the US in getting cars he bids for online, you arrange shipping and you get a cut. Or U????? For a partnership where U????? Invest money for shipping and he takes care of the rest!U??Wud b self reliant soon dnt worry",ham,spam_sms
Fwiw the reason I'm only around when it's time to smoke is that because of gas I can only afford to be around when someone tells me to be and that apparently only happens when somebody wants to light up,ham,spam_sms
"Hello, my boytoy! I made it home and my constant thought is of you, my love. I hope your having a nice visit but I can't wait till you come home to me ...*kiss*",ham,spam_sms
Congrats kano..whr s the treat maga?,ham,spam_sms
Who u talking about?,ham,spam_sms
Yup...,ham,spam_sms
"U wake up already? Wat u doing? U picking us up later rite? I'm taking sq825, reaching ard 7 smth 8 like dat. U can check e arrival time. C ya soon...",ham,spam_sms
Yunny i'm walking in citylink now Ì_ faster come down... Me very hungry...,ham,spam_sms
Er yep sure. Props?,ham,spam_sms
"Hiya , have u been paying money into my account? If so, thanks. Got a pleasant surprise when i checked my balance -u c, i don't get statements 4 that acc",ham,spam_sms
U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16,spam,spam_sms
Ok ill send you with in  &lt;DECIMAL&gt;  ok.,ham,spam_sms
Bognor it is! Should be splendid at this time of year.,ham,spam_sms
